# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = bernoulli2_model
# start_datetime = 2024-01-19 15:21:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.850000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /Users/rob/.julia/dev/Stan/Examples/Bernoulli/tmp2/bernoulli2_data_3.json
# init = 2 (Default)
# random
#   seed = 695854889 (Default)
# output
#   file = /Users/rob/.julia/dev/Stan/Examples/Bernoulli/tmp2/bernoulli2_chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1-101-g8f2dbe7
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-8.58914,0.875955,1.05903,1,1,0,8.82542,0.530995
-8.07058,1,1.09512,1,1,0,8.52363,0.465596
-8.50516,0.558009,1.29661,2,3,0,9.1634,0.175433
-7.66185,0.987882,0.94753,2,3,0,8.56577,0.304185
-7.66185,0.902353,1.10682,1,3,0,7.91859,0.304185
-7.65663,1,1.17752,2,3,0,7.66359,0.359807
-7.66095,0.995285,1.39259,1,3,0,7.66456,0.304735
-8.58996,0.413336,1.63772,1,1,0,8.73945,0.53108
-7.99156,1,1.02528,2,3,0,8.54677,0.226927
-7.89245,0.845336,1.21187,2,3,0,8.42741,0.434064
-7.80631,1,1.21157,1,1,0,7.93622,0.414816
-8.21774,0.733401,1.431,1,1,0,8.42263,0.486992
-8.42222,0.871987,1.26795,2,3,0,8.75003,0.181993
-7.67485,1,1.30436,1,1,0,8.07802,0.297207
-8.95018,0.458034,1.53929,1,1,0,9.02422,0.146501
-7.71159,0.978888,1.01577,2,3,0,8.97306,0.386684
-7.69211,1,1.1718,1,1,0,7.7274,0.378933
-7.93061,0.84898,1.38205,1,1,0,7.99768,0.441556
-8.68197,0.604713,1.38677,1,3,0,8.77671,0.162833
-8.20776,0.900485,1.0726,2,3,0,9.98933,0.201527
-8.79096,0.84684,1.13727,1,1,0,8.8983,0.155843
-8.73258,1,1.13884,1,1,0,9.11232,0.159521
-8.00682,1,1.34162,1,1,0,8.57292,0.224857
-8.00682,0.517066,1.57978,1,1,0,8.17602,0.224857
-7.81624,1,1.11544,1,1,0,7.9855,0.255956
-10.275,0.385316,1.31317,1,1,0,10.2754,0.0931911
-10.809,0.959706,0.807842,1,1,0,10.9616,0.0790629
-9.49512,1,0.911496,1,1,0,10.6908,0.120355
-9.11531,1,1.07263,1,1,0,9.71146,0.137731
-8.12035,1,1.26166,1,1,0,8.87939,0.210904
-7.6755,1,1.48334,1,1,0,7.81104,0.371151
-7.67019,1,1.74319,1,1,0,7.67027,0.299533
-7.67019,0.0229394,2.04764,1,1,0,7.94224,0.299533
-7.67585,0.998676,0.866042,1,1,0,7.68213,0.296727
-7.89336,0.859349,1.0164,2,3,0,8.40183,0.241747
-8.21912,0.914262,1.03119,1,1,0,8.24996,0.200379
-7.79003,1,1.10768,2,3,0,8.09384,0.261573
-7.63993,1,1.30048,1,1,0,7.71235,0.325285
-7.96286,0.769039,1.52618,1,1,0,7.99523,0.447524
-7.74664,0.922239,1.4091,2,3,0,7.9198,0.272216
-7.74664,0.625035,1.52491,1,1,0,8.17906,0.272216
-7.78146,0.995043,1.21344,2,3,0,7.82838,0.263527
-7.71079,1,1.41564,2,3,0,7.73773,0.386387
-7.64977,1,1.65931,1,1,0,7.65869,0.312833
-7.64977,0.0665395,1.94409,1,1,0,7.93895,0.312833
-10.0993,0.672136,0.871866,2,3,0,10.2176,0.0985346
-11.0309,0.941979,0.729784,1,1,0,11.049,0.0739768
-9.60724,1,0.805992,2,3,0,10.9067,0.115835
-7.80024,0.884993,0.944411,2,3,0,11.0216,0.413296
-9.35402,0.588133,0.98337,1,3,0,10.3672,0.126412
-10.9165,0.901128,0.755991,2,3,0,11.5849,0.0765468
-10.5136,1,0.800381,1,1,0,11.0878,0.0865162
-11.062,0.948418,0.937049,1,1,0,11.3488,0.0732951
-10.169,1,1.04052,1,1,0,11.2205,0.0963662
-11.2205,0.837089,1.21727,1,1,0,11.6703,0.0699409
-8.38891,0.870188,1.20652,2,3,0,10.5013,0.184766
-7.70733,0.669349,1.23668,2,3,0,9.42005,0.284137
-8.2034,0.804,1.03431,2,3,0,8.71164,0.485037
-8.2034,0.519647,0.991664,1,1,0,9.43518,0.485037
-8.02812,1,0.713541,1,1,0,8.20105,0.458771
-8.10135,0.981297,0.834118,1,1,0,8.18299,0.470339
-7.69686,0.982095,0.956488,1,3,0,8.18055,0.287901
-7.95542,0.913506,1.09731,1,1,0,7.95979,0.232054
-7.86619,1,1.17461,1,1,0,8.00508,0.246428
-8.04107,0.836791,1.37113,2,3,0,8.17142,0.46089
-8.04107,0.158,1.35849,2,3,0,9.6063,0.46089
-7.97197,1,0.682297,1,1,0,8.06552,0.449156
-7.81945,0.911079,0.796512,1,3,0,8.63969,0.255301
-7.75843,0.983729,0.85052,2,3,0,8.01129,0.269123
-7.91763,0.985956,0.976261,2,3,0,7.92942,0.237806
-7.93047,0.995652,1.12269,1,1,0,8.03126,0.235803
-7.93047,0.707709,1.30314,1,1,0,8.53038,0.235803
-7.68695,0.984369,1.13585,2,3,0,7.94864,0.29181
-7.68695,0.261151,1.30322,1,1,0,8.61285,0.29181
-7.92083,0.936523,0.729941,1,3,0,8.34774,0.439684
-7.87294,0.954388,0.798917,2,3,0,8.38578,0.430023
-7.70357,0.950576,0.889791,2,3,0,8.2082,0.38363
-8.14964,0.921962,0.987013,2,3,0,8.20457,0.207647
-7.65883,0.987927,1.06412,2,3,0,8.1733,0.361352
-7.64868,1,1.22404,1,1,0,7.65904,0.353246
-7.71562,0.953977,1.42433,1,1,0,7.732,0.388157
-7.71562,0.487307,1.58352,1,1,0,7.95042,0.388157
-8.58359,0.674946,1.11329,1,1,0,8.60211,0.530411
-9.04802,0.859269,0.941549,1,1,0,9.28752,0.574083
-7.64559,1,0.954174,1,3,0,8.67048,0.350045
-8.02457,0.752516,1.1096,2,3,0,8.56452,0.458184
-7.68042,1,1.01289,1,1,0,7.89926,0.373605
-8.05152,0.831173,1.17736,1,1,0,8.07178,0.462576
-7.66539,0.5322,1.16052,2,3,0,9.78401,0.365554
-7.79736,0.950879,0.855136,1,3,0,7.95186,0.259951
-7.72912,0.975526,0.947312,2,3,0,7.95803,0.39284
-7.72912,0.753063,1.07458,1,1,0,8.13322,0.39284
-7.69599,1,0.982082,1,1,0,7.73269,0.380574
-8.1168,0.82055,1.14035,1,1,0,8.13718,0.472661
-7.89186,1,1.11267,2,3,0,8.25549,0.241997
-7.76005,1,1.29133,1,1,0,7.88874,0.268711
-7.99551,0.888333,1.49815,1,3,0,7.99557,0.453276
-8.30411,0.921046,1.56013,1,3,0,8.325,0.192227
-8.30411,0.0540743,1.67651,1,1,0,8.81319,0.192227
-8.31967,0.999268,0.782296,2,3,0,8.42311,0.190811
-7.70744,0.998814,0.906837,1,3,0,8.21075,0.284099
-9.0716,0.35644,1.05038,2,3,0,11.0918,0.57607
-7.72766,0.849071,0.657009,1,3,0,11.0379,0.277615
-7.89944,0.929567,0.659367,1,3,0,8.63724,0.435475
-8.22246,0.956751,0.714685,2,7,0,8.39688,0.200044
-8.40048,0.974268,0.794876,1,1,0,8.45023,0.183793
-7.81164,0.916934,0.898744,2,3,0,9.27753,0.416129
-7.669,1,0.961867,1,1,0,7.76578,0.367651
-7.64113,0.996853,1.11397,2,3,0,7.6771,0.343853
-7.63948,0.99554,1.28584,2,3,0,7.64631,0.326384
-7.94457,0.791824,1.48188,1,1,0,7.96777,0.444176
-7.81386,1,1.40718,2,3,0,7.84094,0.416671
-7.81386,0.0359956,1.6279,1,1,0,9.1961,0.416671
-7.76748,0.935555,0.755756,1,3,0,8.32229,0.266859
-7.81899,0.850781,0.822901,2,3,0,9.21145,0.417908
-7.68788,0.971077,0.826893,1,3,0,8.01553,0.291426
-7.65489,0.992553,0.93077,2,3,0,7.73342,0.358513
-7.69711,0.98343,1.06883,1,1,0,7.70091,0.381035
-8.10907,0.657222,1.2165,2,3,0,8.65019,0.212191
-7.78842,1,1.01848,2,3,0,8.02063,0.410253
-7.64099,1,1.17709,2,3,0,7.72244,0.32316
-8.21842,0.729996,1.35997,1,1,0,8.22265,0.200449
-8.22484,1,1.21953,2,3,0,8.40332,0.487951
-8.22484,0.191926,1.40848,1,1,0,9.6706,0.487951
-8.51981,0.979319,0.763709,2,3,0,8.58086,0.523569
-9.54028,0.755999,0.865325,1,1,0,9.63122,0.612155
-8.81772,1,0.795781,1,1,0,9.50347,0.553614
-9.52951,0.804226,0.918918,1,1,0,9.78373,0.61139
-8.14309,1,0.883981,2,3,0,9.22846,0.208366
-8.57243,0.899571,1.02032,1,3,0,9.2616,0.529232
-7.68005,1,1.07242,1,1,0,8.20178,0.373425
-7.67821,1,1.23718,2,3,0,7.67914,0.295627
-7.6815,0.968019,1.4268,2,3,0,7.70779,0.294143
-7.6815,0.558485,1.59696,1,1,0,8.06643,0.294143
-9.46476,0.599905,1.22336,1,3,0,9.48149,0.121622
-7.69234,0.989631,0.974283,2,3,0,9.44851,0.289638
-8.07371,0.873032,1.1125,1,1,0,8.07511,0.216358
-8.27451,0.98187,1.14047,2,3,0,8.40262,0.494502
-7.65839,1,1.29239,1,1,0,7.92172,0.306364
-7.65839,0.726096,1.48878,1,1,0,7.77428,0.306364
-8.0675,0.8088,1.33283,1,1,0,8.08021,0.217112
-8.50981,0.841282,1.28767,1,1,0,8.67049,0.17508
-7.68033,0.942672,1.28176,2,3,0,8.10877,0.373562
-7.87836,0.837176,1.40012,2,3,0,7.93484,0.431162
-7.74248,0.989765,1.38835,2,3,0,7.82163,0.273353
-7.74248,0.108112,1.58287,1,1,0,9.95725,0.273353
-7.79054,0.990909,0.806212,1,1,0,7.80008,0.261459
-7.79054,0.444589,0.920392,1,3,0,11.1337,0.261459
-7.63875,0.992011,0.638349,1,3,0,7.90777,0.328705
-9.03173,0.861245,0.729457,2,7,0,9.03174,0.142063
-7.66823,0.897265,0.73986,1,3,0,10.3115,0.367216
-7.64575,0.873727,0.77536,2,3,0,8.66886,0.350219
-7.85345,0.938986,0.795301,1,3,0,8.02454,0.248735
-8.96949,0.728477,0.86545,1,3,0,9.95003,0.567329
-7.67008,0.989183,0.778105,3,7,0,9.02844,0.368259
-7.76632,0.973821,0.885956,1,1,0,7.76657,0.404237
-7.64133,0.986615,0.994574,2,3,0,7.83408,0.322577
-8.35103,0.819949,1.12921,1,3,0,8.37354,0.188023
-8.35103,0.687531,1.10277,1,3,0,10.2787,0.188023
-9.19314,0.85346,0.955808,1,1,0,9.21437,0.133878
-7.63914,0.952779,0.962226,1,3,0,9.11103,0.327367
-7.67322,0.990389,1.05921,1,3,0,7.67705,0.369964
-7.9404,0.89234,1.20581,2,3,0,7.99716,0.4434
-7.9404,0.029759,1.2567,1,1,0,11.2154,0.4434
-7.86104,1,0.604145,3,7,0,7.93812,0.427477
-7.64165,0.97484,0.693825,2,3,0,8.14158,0.322053
-7.67637,0.972219,0.778853,2,3,0,7.86297,0.371597
-7.6875,0.985349,0.87205,1,3,0,7.7824,0.291583
-8.07748,0.890744,0.987692,2,3,0,8.4483,0.215903
-7.97775,0.91374,1.02784,2,3,0,8.93389,0.228847
-7.97775,0.279149,1.09168,2,3,0,11.374,0.228847
-8.59787,0.786261,0.658781,1,3,0,11.3331,0.531909
-8.49698,1,0.624864,1,1,0,8.6739,0.521058
-7.76144,1,0.716787,3,7,0,8.38823,0.402845
-8.30355,0.925035,0.822005,2,7,0,8.31286,0.192278
-8.16338,0.742676,0.881774,2,3,0,11.286,0.206162
-8.3538,0.97126,0.804609,1,1,0,8.39588,0.187781
-8.02949,1,0.899061,1,1,0,8.3143,0.221878
-9.00314,0.777236,1.03024,1,3,0,9.59264,0.570251
-7.64049,1,0.96934,1,3,0,8.62895,0.342644
-7.81719,0.948061,1.11039,1,3,0,7.81726,0.417474
-7.69045,0.995674,1.21468,2,3,0,7.79809,0.378213
-7.69045,0.59683,1.38546,1,3,0,8.1281,0.378213
-9.14313,0.51915,1.11208,1,1,0,9.14947,0.581984
-9.0737,1,0.834047,2,7,0,9.09664,0.139862
-8.27161,1,0.954905,1,1,0,8.93545,0.195258
-7.70561,1,1.09299,1,3,0,8.08179,0.284732
-7.70561,0.0016454,2.50142,1,1,0,7.98589,0.284732
-7.70561,9.59573e-09,5.34937,2,3,0,7.84438,0.284732
-7.63856,0.999131,0.456751,3,7,0,7.75841,0.329562
-7.85931,0.968514,0.403022,2,7,0,8.94453,0.247663
-7.82588,1,0.419665,3,7,0,7.85804,0.254008
-7.68179,0.996882,0.549419,1,3,0,7.9067,0.294015
-7.69576,0.978135,0.777106,1,3,0,7.91909,0.380476
-7.63873,1,1.09316,1,3,0,7.68116,0.337901
-7.63873,0.251914,1.69938,1,1,0,8.18007,0.337901
-7.65228,0.99875,0.253742,2,7,0,7.776,0.356444
-7.69078,0.995732,0.403565,2,5,0,7.82729,0.290253
-7.71252,0.999292,0.642483,2,3,0,7.71285,0.282381
-7.64795,0.994347,1.03952,1,3,0,7.73983,0.352535
-7.64795,0.00602536,1.65762,1,1,0,10.1361,0.352535
-7.67105,0.999935,0.121084,3,9,0,7.67159,0.368791
-7.6568,0.998693,0.199269,3,15,0,7.91755,0.307429
-7.66261,0.999866,0.325594,4,15,0,7.67769,0.363844
-7.6691,0.999509,0.531388,1,1,0,7.66925,0.367709
-7.6691,0.803184,0.86131,1,3,0,8.96252,0.367709
-7.6546,0.989888,0.768741,1,3,0,7.77014,0.308986
-7.78581,0.925318,1.20044,2,3,0,7.96385,0.409565
-7.81293,0.996676,1.53842,2,3,0,7.81388,0.256639
-7.64138,1,2.42132,1,1,0,7.65757,0.344288
-7.64138,1.72353e-05,3.81968,1,1,0,7.89474,0.344288
-7.81915,0.99027,0.335132,3,9,0,8.20562,0.255363
-7.66751,1,0.519115,3,7,0,7.81034,0.366804
-7.8164,0.94194,0.820632,1,3,0,8.12543,0.255923
-8.49783,0.818703,1.09371,1,3,0,8.93068,0.521152
-7.90291,1,1.02928,1,1,0,8.33394,0.43617
-7.81921,1,1.59981,1,1,0,7.98706,0.41796
-7.81921,0.283111,2.46843,1,1,0,7.8255,0.41796
-9.7661,0.925525,0.539593,3,7,0,9.78524,0.109827
-10.4472,0.988984,0.682442,2,3,0,10.4486,0.0883107
-10.8291,0.988487,1.01866,2,3,0,11.1223,0.0785844
-8.48025,1,1.50869,2,3,0,9.86541,0.519195
-8.32134,0.333734,2.28865,2,3,0,9.41353,0.500446
-8.70546,0.993837,0.606522,3,7,0,8.7057,0.542832
-7.71451,0.923262,0.90594,1,3,0,9.3246,0.281727
-8.43012,0.855628,1.12177,1,3,0,8.44719,0.181348
-9.72629,0.768639,1.16516,1,1,0,9.74175,0.111292
-11.5172,0.865425,0.970515,2,7,0,11.9157,0.720844
-7.73487,1,1.03349,1,3,0,10.5681,0.394735
-7.64263,1,1.53761,1,1,0,7.67797,0.320562
-8.79971,0.186016,2.27423,1,1,0,9.48768,0.551923
-8.82316,0.998626,0.452753,1,1,0,8.88125,0.554122
-7.69033,1,0.669366,2,3,0,8.69108,0.37816
-7.63844,1,0.987357,2,3,0,7.68882,0.33018
-7.63821,0.998846,1.44842,2,3,0,7.63983,0.334511
-7.63821,0.858213,2.10763,1,1,0,7.66942,0.334511
-7.63821,0.00416671,2.18536,1,1,0,8.4492,0.334511
# Adaptation terminated
# Step size = 1.01207
# Diagonal elements of inverse mass matrix:
# 0.385706
-7.73081,0.977025,1.01207,1,3,0,7.74681,0.393405
-8.61109,0.821822,1.01207,1,3,0,8.62189,0.533285
-8.79388,0.947647,1.01207,1,1,0,9.04334,0.551373
-7.84376,1,1.01207,1,1,0,8.51468,0.423661
-8.76472,0.762905,1.01207,1,1,0,8.7648,0.548597
-7.84474,0.907984,1.01207,1,3,0,9.3623,0.250356
-8.0125,0.964468,1.01207,1,1,0,8.02887,0.2241
-7.71946,0.963264,1.01207,1,3,0,8.26979,0.389527
-7.91944,0.980781,1.01207,2,3,0,7.92208,0.439414
-7.67827,1,1.01207,2,3,0,7.87174,0.295598
-9.72185,0.729104,1.01207,2,3,0,9.94821,0.111457
-8.15166,0.969079,1.01207,1,3,0,9.50451,0.207428
-7.81341,1,1.01207,1,1,0,8.07946,0.256539
-7.71522,1,1.01207,1,1,0,7.79423,0.281496
-7.91281,0.955254,1.01207,1,1,0,7.91281,0.238573
-7.9066,1,1.01207,1,1,0,7.97224,0.239572
-7.81563,0.972439,1.01207,2,3,0,8.22316,0.256081
-8.32156,0.960354,1.01207,2,3,0,8.32641,0.500473
-8.46015,0.95978,1.01207,1,1,0,8.6328,0.516932
-7.75809,1,1.01207,1,3,0,8.25704,0.401873
-7.76882,0.996944,1.01207,1,1,0,7.80001,0.404944
-7.9393,0.951973,1.01207,1,1,0,7.95291,0.443194
-8.29899,0.899433,1.01207,1,1,0,8.33587,0.497636
-8.23577,1,1.01207,1,1,0,8.44118,0.489416
-7.65366,0.990743,1.01207,1,3,0,8.2795,0.30968
-8.08079,0.908405,1.01207,1,3,0,8.13721,0.215507
-8.35773,0.948236,1.01207,1,1,0,8.3948,0.187438
-8.59638,0.959319,1.01207,1,1,0,8.6834,0.168719
-7.68711,1,1.01207,2,3,0,8.39085,0.37673
-7.80891,0.966224,1.01207,1,1,0,7.81026,0.415459
-8.1688,0.684164,1.01207,2,3,0,9.84683,0.205582
-7.87218,0.949708,1.01207,1,3,0,8.76632,0.429861
-8.41192,0.701651,1.01207,2,3,0,9.73888,0.511379
-7.72416,1,1.01207,2,3,0,8.30975,0.278676
-7.80042,0.982323,1.01207,1,1,0,7.8079,0.259285
-7.95382,0.966665,1.01207,1,1,0,7.96495,0.23229
-8.31873,0.914034,1.01207,2,3,0,8.86382,0.190896
-8.03032,1,1.01207,1,1,0,8.29035,0.22177
-7.91794,0.939828,1.01207,1,3,0,8.64875,0.439125
-9.15903,0.569715,1.01207,1,3,0,10.8016,0.135546
-10.5268,0.846874,1.01207,1,1,0,10.5344,0.0861646
-9.91337,1,1.01207,1,1,0,10.6381,0.104633
-7.73128,1,1.01207,2,3,0,9.38894,0.393558
-7.64186,0.992794,1.01207,2,3,0,7.77647,0.345089
-7.64186,0.543722,1.01207,1,3,0,9.89697,0.345089
-7.65024,0.999249,1.01207,2,3,0,7.65033,0.354687
-8.36796,0.811152,1.01207,2,3,0,8.89986,0.506161
-8.36796,0.860764,1.01207,1,1,0,8.8579,0.506161
-9.56298,0.705172,1.01207,1,1,0,9.62775,0.61376
-8.48544,1,1.01207,1,1,0,9.34882,0.519774
-8.08099,1,1.01207,1,1,0,8.43357,0.46722
-8.60349,0.491521,1.01207,2,3,0,11.8585,0.168215
-7.90421,0.898313,1.01207,2,7,0,9.43079,0.436428
-7.80653,1,1.01207,1,1,0,7.9068,0.414869
-7.69561,0.978255,1.01207,1,3,0,7.95516,0.288373
-8.07067,0.932354,1.01207,1,3,0,8.08466,0.216726
-8.1346,0.987372,1.01207,1,1,0,8.21353,0.209304
-11.2623,0.608313,1.01207,1,3,0,11.7893,0.0690864
-10.4051,1,1.01207,1,1,0,11.3385,0.0894749
-7.82534,1,1.01207,2,3,0,10.2242,0.254115
-11.6304,0.377194,1.01207,1,3,0,12.8847,0.0620746
-7.85447,1,1.01207,2,3,0,11.1757,0.248546
-7.65847,0.999774,1.01207,1,3,0,7.81619,0.306312
-7.92616,0.945402,1.01207,1,3,0,7.94597,0.236469
-8.6491,0.794029,1.01207,1,3,0,9.53773,0.537188
-7.84781,1,1.01207,1,1,0,8.41481,0.424568
-7.76633,0.957741,1.01207,1,3,0,8.1467,0.267141
-7.76633,0.906541,1.01207,1,3,0,8.24376,0.267141
-8.65192,0.852387,1.01207,1,3,0,8.70988,0.164857
-7.64228,0.990261,1.01207,1,3,0,8.67364,0.321067
-7.76988,0.980352,1.01207,2,3,0,7.79548,0.405241
-8.03287,0.834037,1.01207,2,3,0,8.76015,0.459553
-8.03287,0.667483,1.01207,1,1,0,9.00519,0.459553
-8.39878,0.787931,1.01207,1,3,0,9.59851,0.183935
-7.86829,0.973126,1.01207,2,3,0,8.73725,0.246055
-7.64419,0.990971,1.01207,1,3,0,7.90957,0.348375
-7.63867,0.999683,1.01207,1,3,0,7.64603,0.329019
-7.87655,0.940275,1.01207,1,3,0,7.92868,0.430782
-7.83421,1,1.01207,2,3,0,7.91141,0.421484
-7.98059,0.837015,1.01207,2,3,0,8.81054,0.450681
-7.73563,1,1.01207,2,3,0,7.91326,0.394979
-7.70417,0.962375,1.01207,2,3,0,7.97068,0.383864
-7.95696,0.930408,1.01207,1,1,0,7.95709,0.446455
-9.09646,0.536574,1.01207,1,3,0,10.7697,0.13869
-9.16467,0.996829,1.01207,2,3,0,9.4103,0.135268
-7.63879,0.957922,1.01207,1,3,0,9.3777,0.33814
-9.2701,0.608284,1.01207,1,3,0,9.97425,0.130227
-9.20128,1,1.01207,1,1,0,9.52046,0.133485
-7.98244,0.979194,1.01207,2,3,0,9.5123,0.22819
-8.29864,0.939028,1.01207,1,1,0,8.31671,0.192729
-9.09792,0.873997,1.01207,1,1,0,9.10362,0.138615
-8.59935,0.758682,1.01207,2,7,0,11.3872,0.532064
-7.64363,0.946347,1.01207,2,3,0,8.94265,0.347649
-7.63827,0.99988,1.01207,1,3,0,7.64409,0.331432
-8.25171,0.855514,1.01207,1,3,0,8.36024,0.491528
-8.05626,1,1.01207,2,3,0,8.28078,0.463333
-8.02366,1,1.01207,1,1,0,8.15078,0.458034
-8.05409,0.991081,1.01207,1,1,0,8.15863,0.462987
-7.88111,1,1.01207,1,1,0,8.04487,0.431734
-7.79009,0.903568,1.01207,2,3,0,8.47006,0.41069
-8.47434,0.818815,1.01207,1,1,0,8.47436,0.518532
-9.1102,0.829761,1.01207,1,1,0,9.25422,0.579281
-7.90062,1,1.01207,2,3,0,8.75387,0.435712
-7.92211,0.997917,1.01207,2,3,0,7.99232,0.43993
-7.79121,0.94651,1.01207,1,3,0,8.28875,0.261309
-7.905,0.974898,1.01207,1,1,0,7.91954,0.239832
-7.63939,0.994026,1.01207,1,3,0,7.92454,0.340078
-7.64468,0.987513,1.01207,2,3,0,7.71123,0.31793
-7.71109,0.980164,1.01207,1,3,0,7.74994,0.386497
-7.91095,0.812011,1.01207,2,3,0,8.84963,0.23887
-7.76044,0.970218,1.01207,2,3,0,8.21601,0.402555
-8.29069,0.929248,1.01207,2,3,0,8.29124,0.193466
-7.81273,0.992551,1.01207,1,3,0,8.19009,0.25668
-7.72469,0.945815,1.01207,2,3,0,8.24586,0.391346
-7.87333,0.958406,1.01207,1,1,0,7.87938,0.430104
-7.76714,0.955835,1.01207,1,3,0,8.18035,0.266941
-7.80175,0.992077,1.01207,1,1,0,7.8249,0.258998
-8.39685,0.913126,1.01207,1,3,0,8.40575,0.184097
-7.92124,1,1.01207,1,1,0,8.30233,0.237237
-8.7556,0.864831,1.01207,2,3,0,9.28298,0.158053
-8.14282,0.887036,1.01207,1,3,0,10.0867,0.476489
-7.78095,0.939288,1.01207,1,3,0,8.52706,0.263644
-7.6382,0.998612,1.01207,1,3,0,7.78109,0.334297
-7.65687,0.943874,1.01207,2,3,0,7.97018,0.307384
-7.71709,0.978921,1.01207,1,3,0,7.78307,0.388685
-7.71709,0.420127,1.01207,1,3,0,10.5064,0.388685
-7.66261,1,1.01207,2,3,0,7.7028,0.363841
-7.74458,0.977481,1.01207,1,1,0,7.74468,0.39781
-8.40646,0.905785,1.01207,2,3,0,8.41019,0.183294
-8.21622,0.877744,1.01207,1,3,0,9.68577,0.486786
-10.1133,0.574944,1.01207,1,1,0,10.1214,0.649498
-10.1133,0.921629,1.01207,1,1,0,10.9808,0.649498
-8.84057,1,1.01207,1,1,0,9.91211,0.555739
-7.86871,1,1.01207,1,1,0,8.55498,0.429125
-7.87642,0.918773,1.01207,1,3,0,8.38158,0.244628
-8.48339,0.82022,1.01207,1,3,0,9.22268,0.519546
-7.69865,1,1.01207,2,3,0,8.41036,0.287233
-7.97154,0.916221,1.01207,1,3,0,8.20566,0.449079
-8.448,0.868774,1.01207,1,1,0,8.48259,0.515548
-8.13969,1,1.01207,1,1,0,8.45157,0.476034
-8.42413,0.973075,1.01207,2,3,0,8.52213,0.512801
-8.29554,0.744731,1.01207,1,3,0,9.96676,0.193016
-8.22321,1,1.01207,1,1,0,8.38738,0.199969
-8.51866,0.947828,1.01207,1,1,0,8.57368,0.174409
-7.70876,0.944397,1.01207,1,3,0,8.88732,0.385624
-7.65153,1,1.01207,2,3,0,7.69521,0.311346
-7.68536,0.989217,1.01207,2,3,0,7.73448,0.292477
-7.64702,0.96121,1.01207,2,3,0,7.95215,0.351598
-7.95803,0.929441,1.01207,1,3,0,7.97915,0.446649
-8.77409,0.917365,1.01207,2,3,0,8.78663,0.549493
-7.83279,1,1.01207,1,3,0,8.4977,0.421158
-8.17113,0.968605,1.01207,2,3,0,8.18611,0.480544
-8.22905,0.983,1.01207,1,1,0,8.37187,0.488517
-8.42981,0.942261,1.01207,1,1,0,8.56529,0.513459
-10.2174,0.596572,1.01207,1,1,0,10.2557,0.655658
-7.74058,1,1.01207,2,3,0,10.1458,0.273881
-7.71225,0.984568,1.01207,2,3,0,7.8948,0.282472
-8.46741,0.806707,1.01207,1,3,0,8.87302,0.517752
-8.29353,1,1.01207,1,1,0,8.5744,0.496942
-7.65691,1,1.01207,2,3,0,8.29216,0.307356
-7.64742,0.876828,1.01207,2,3,0,8.44228,0.315
-7.63818,0.96735,1.01207,2,3,0,7.84908,0.332891
-7.6619,0.994019,1.01207,1,3,0,7.66697,0.304152
-8.50492,0.875139,1.01207,2,3,0,8.72926,0.521935
-7.63818,1,1.01207,1,3,0,8.41314,0.332597
-8.86724,0.816374,1.01207,2,3,0,8.98939,0.151248
-7.67866,0.999395,1.01207,2,3,0,8.82319,0.295417
-8.48994,0.874028,1.01207,2,3,0,8.72014,0.176603
-8.24041,1,1.01207,1,1,0,8.51117,0.198266
-8.54292,0.946987,1.01207,1,1,0,8.59918,0.172595
-9.49429,0.864772,1.01207,1,1,0,9.50308,0.12039
-8.09546,0.972735,1.01207,1,3,0,9.28579,0.213771
-9.27415,0.85293,1.01207,1,3,0,9.2913,0.130038
-8.55222,1,1.01207,1,1,0,9.1922,0.171909
-8.42237,1,1.01207,1,1,0,8.65415,0.181981
-8.45026,0.995115,1.01207,1,1,0,8.6043,0.179723
-8.32434,1,1.01207,1,1,0,8.53666,0.19039
-8.85673,0.913243,1.01207,1,1,0,8.88816,0.151868
-7.83734,1,1.01207,2,3,0,8.59658,0.422204
-7.83734,0.724158,1.01207,1,3,0,9.26283,0.422204
-9.83461,0.40431,1.01207,1,3,0,11.8712,0.107368
-9.54005,1,1.01207,1,1,0,10.0274,0.118515
-9.08629,1,1.01207,1,1,0,9.6126,0.139212
-7.72337,0.920346,1.01207,1,3,0,9.67514,0.39089
-8.09262,0.863987,1.01207,1,3,0,8.50984,0.214104
