# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = bernoulli2_model
# start_datetime = 2024-01-19 15:21:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.850000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /Users/rob/.julia/dev/Stan/Examples/Bernoulli/tmp2/bernoulli2_data_4.json
# init = 2 (Default)
# random
#   seed = 695854889 (Default)
# output
#   file = /Users/rob/.julia/dev/Stan/Examples/Bernoulli/tmp2/bernoulli2_chain_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1-101-g8f2dbe7
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-7.78556,0.992376,0.519051,2,3,0,8.31192,0.262585
-7.67738,0.999234,0.651355,2,3,0,7.80003,0.296007
-7.88198,0.965397,0.824895,1,3,0,7.88821,0.243669
-9.54942,0.490055,0.9907,2,3,0,10.9934,0.612803
-9.05037,1,0.576505,1,1,0,9.54049,0.574283
-7.64002,1,0.72967,2,3,0,8.93472,0.341652
-8.10136,0.878594,0.922267,1,3,0,8.2108,0.213083
-8.40794,0.927923,0.969243,1,1,0,8.4797,0.183171
-7.65981,0.959237,1.09677,2,3,0,8.23349,0.305446
-7.65981,0.0188726,1.29987,1,1,0,10.0282,0.305446
-7.76824,0.991927,0.376825,2,7,0,7.93299,0.266672
-8.01513,0.987267,0.469863,2,3,0,8.02049,0.223753
-9.77925,0.81287,0.581102,1,3,0,10.7867,0.10935
-9.78068,0.999931,0.554135,1,1,0,9.93039,0.109298
-8.92151,1,0.697134,1,1,0,9.70188,0.148114
-7.70237,0.99243,0.876015,2,3,0,8.94788,0.28588
-7.6592,0.890518,1.08723,2,3,0,7.99569,0.305839
-8.13831,0.813818,1.16051,1,1,0,8.13907,0.208893
-7.67159,1,1.10674,1,1,0,7.95746,0.298814
-7.69639,0.985613,1.38553,1,3,0,7.69877,0.380736
-10.6867,0.0961331,1.69654,1,1,0,10.7444,0.0820487
-10.7052,0.999265,0.570089,1,1,0,10.8971,0.0815877
-10.3254,0.977779,0.712881,2,3,0,11.8653,0.0917283
-8.09778,0.964047,0.863168,1,3,0,10.1231,0.213499
-8.84403,0.82397,1.02362,1,1,0,8.88131,0.152622
-7.90343,1,0.991627,1,1,0,8.59745,0.240087
-8.8802,0.290164,1.23661,2,3,0,11.2896,0.15049
-8.8237,1,0.558139,1,1,0,8.95164,0.153843
-7.63937,0.959855,0.696243,1,3,0,9.51134,0.326677
-7.64408,0.850879,0.819366,2,3,0,8.6805,0.318651
-8.71382,0.845348,0.825391,2,3,0,9.00419,0.543656
-7.96348,1,0.824932,2,7,0,8.54458,0.230882
-7.92013,0.847838,1.02571,2,3,0,8.8495,0.237412
-8.34441,0.714777,1.02816,2,3,0,9.78163,0.503298
-8.77149,0.881144,0.854828,1,1,0,8.90798,0.549245
-10.9343,0.511253,0.898194,1,1,0,11.0553,0.693991
-8.31633,0.990008,0.562479,2,5,0,11.8913,0.191113
-8.00596,1,0.688459,2,3,0,8.27659,0.224973
-8.51669,0.905904,0.853605,1,1,0,8.52119,0.174557
-8.09037,1,0.927784,1,1,0,8.46079,0.214369
-7.99791,1,1.1483,2,3,0,8.11117,0.453689
-8.43493,0.699478,1.41977,1,1,0,8.84185,0.514049
-8.43493,0.503653,1.15887,1,1,0,9.49377,0.514049
-8.92317,0.967289,0.72329,2,3,0,8.98896,0.56324
-8.02817,1,0.854653,2,3,0,8.71184,0.222047
-7.79063,1,1.05528,2,3,0,7.98894,0.41083
-7.8409,0.966876,1.3017,1,1,0,7.94831,0.423015
-7.8409,0.869715,1.53331,1,3,0,7.94563,0.423015
-7.71208,1,1.58148,1,1,0,7.83856,0.386866
-7.71208,0.0466932,1.94608,1,1,0,8.17014,0.386866
-7.65651,0.965572,0.658685,3,7,0,8.04263,0.359713
-7.97966,0.958431,0.77453,2,3,0,7.98053,0.22858
-8.21547,0.954989,0.901359,1,1,0,8.24099,0.200746
-8.21547,4.20082e-258,10.9094,1,2,1,8.68196,0.200746
-8.21547,0.290684,1.55695,1,1,0,10.2243,0.200746
-8.82066,0.992065,0.278901,2,5,0,8.92034,0.154026
-8.77411,1,0.325623,1,1,0,8.83,0.15689
-7.63897,0.989357,0.440763,2,5,0,9.36568,0.338803
-7.81126,0.970532,0.622519,1,3,0,7.96701,0.416035
-7.97794,0.876792,0.866635,1,3,0,8.58002,0.228821
-7.74665,1,0.921691,1,1,0,7.92538,0.272216
-7.64724,1,1.46391,1,3,0,7.68067,0.35182
-7.64724,0.149334,2.34651,1,1,0,7.80959,0.35182
-7.8386,0.994211,0.256987,2,7,0,8.104,0.251523
-9.21362,0.96965,0.409067,3,7,0,9.21363,0.132892
-8.80855,1,0.603462,2,3,0,9.1899,0.154763
-8.27179,1,0.977733,1,1,0,8.74763,0.19524
-8.93568,0.717145,1.57814,1,1,0,9.33828,0.147313
-8.20759,1,1.06134,2,3,0,8.80883,0.201545
-8.28789,0.982903,1.70486,1,3,0,8.28804,0.496223
-8.28789,3.25183e-06,2.58354,1,1,0,9.13077,0.496223
-7.92464,0.999205,0.202702,2,5,0,8.43566,0.440416
-7.90335,1,0.326287,1,1,0,7.92621,0.436257
-7.81681,0.980859,0.522694,2,5,0,8.29753,0.25584
-7.85786,0.931039,0.785783,1,3,0,8.49434,0.426786
-9.46782,0.721846,1.01535,2,3,0,9.54459,0.121494
-11.9198,0.859503,0.715026,3,7,0,13.4908,0.0571391
-11.2705,1,0.750778,2,3,0,11.998,0.0689211
-9.18542,1,1.17288,1,1,0,10.9531,0.134253
-9.18542,0.75204,1.81864,1,1,0,9.24885,0.134253
-7.78392,1,1.40325,1,1,0,8.59196,0.262959
-7.78392,6.2361e-07,2.15685,1,1,0,9.04748,0.262959
-8.29031,0.995352,0.212832,3,15,0,8.45775,0.193501
-8.26816,1,0.325783,1,1,0,8.29803,0.195585
-9.13543,0.946849,0.501439,2,3,0,9.49883,0.136719
-7.84013,1,0.664934,2,3,0,9.01569,0.251231
-8.94016,0.811893,1.01049,1,3,0,8.95685,0.147062
-9.0582,0.99411,0.930182,2,3,0,9.27449,0.140669
-7.76684,0.877076,1.37908,2,3,0,8.92214,0.404385
-7.6433,1,1.50095,1,1,0,7.68036,0.319651
-7.64715,0.9941,2.23706,1,1,0,7.65892,0.315269
-7.64715,3.57217e-14,3.26436,1,1,0,8.2546,0.315269
-7.65888,0.999293,0.383026,1,3,0,7.66614,0.306046
-7.64876,0.993193,0.570461,1,3,0,7.77349,0.353328
-7.63817,0.836678,0.831833,2,3,0,8.87236,0.333668
-8.23023,0.923041,0.818897,2,3,0,8.25149,0.19927
-7.66988,1,0.996853,2,3,0,8.13936,0.368147
-7.89891,0.904757,1.45988,1,3,0,7.90012,0.240827
-7.76279,1,1.68833,1,1,0,7.93001,0.26802
-7.76279,0.00212446,2.45018,1,1,0,7.84601,0.26802
-7.82859,0.998499,0.326106,2,3,0,7.8295,0.253471
-7.83879,0.999386,0.474394,1,1,0,7.84696,0.251486
-7.7143,0.96462,0.688023,3,7,0,8.35204,0.387679
-7.75759,0.943592,0.915248,2,3,0,8.05088,0.401724
-7.63944,1,1.15499,1,3,0,7.71086,0.326488
-7.7313,0.927585,1.65537,1,1,0,7.74728,0.276535
-7.64428,1,1.99971,1,1,0,7.68047,0.318408
-8.08336,0.298219,2.8428,1,1,0,8.86519,0.467586
-7.69924,0.978683,0.819329,2,3,0,8.25855,0.381904
-7.69924,0.692116,1.1113,1,1,0,8.19862,0.381904
-7.79849,0.94035,0.790298,2,7,0,8.12036,0.259705
-8.33491,0.912171,0.980686,1,3,0,8.33512,0.189446
-7.66546,0.98821,1.14034,1,3,0,8.10098,0.302079
-7.66546,0.249493,1.56455,1,1,0,8.11305,0.302079
-8.53993,0.969781,0.425021,2,7,0,8.54436,0.172816
-8.92074,0.927512,0.5613,2,5,0,10.5457,0.563023
-7.64492,0.900928,0.674327,2,5,0,9.96329,0.317653
-9.08907,0.833689,0.763467,2,3,0,9.09447,0.139069
-7.66233,1,0.747558,2,3,0,8.8811,0.303897
-7.8036,0.926135,1.04264,2,3,0,8.04092,0.258603
-7.71441,1,1.23931,1,1,0,7.79501,0.281759
-7.71441,0.0377327,1.71731,1,1,0,8.37089,0.281759
-7.98743,0.993721,0.316854,2,5,0,8.07158,0.227497
-9.20377,0.964922,0.434961,2,7,0,9.2924,0.133364
-9.59684,0.980795,0.560623,1,1,0,9.6013,0.116244
-9.57158,0.999038,0.744567,3,7,0,9.68337,0.117246
-7.88109,1,1.02344,1,3,0,9.22397,0.243822
-7.73122,0.974002,1.40487,1,3,0,7.8018,0.39354
-7.70936,1,1.82349,1,1,0,7.70956,0.283442
-7.66773,0.491651,2.48766,1,3,0,7.67506,0.366928
-8.13593,0.810564,1.21951,2,3,0,8.26025,0.475485
-7.64989,1,1.13828,1,1,0,7.92382,0.354376
-12.1704,0.0270085,1.54921,1,1,0,12.7347,0.747332
-15.4957,0.891095,0.306772,1,3,0,17.8812,0.84301
-12.9089,1,0.338042,2,3,0,15.5207,0.773549
-12.0369,0.992351,0.460639,3,7,0,13.9292,0.742193
-7.69715,1,0.616568,2,3,0,11.4863,0.381053
-7.66903,0.985893,0.835304,1,3,0,7.80193,0.300138
-8.82059,0.747942,1.09808,1,3,0,8.87292,0.154031
-8.87297,0.985313,0.911111,2,7,0,8.87337,0.558714
-7.72058,1,1.19285,2,3,0,8.33913,0.38992
-9.28377,0.328696,1.60209,1,1,0,9.28402,0.129594
-8.81361,1,0.600435,1,1,0,9.25391,0.154455
-7.66073,0.937023,0.80671,3,7,0,9.52327,0.362633
-8.26734,0.827739,0.960252,1,3,0,8.54304,0.195663
-8.03364,0.956944,0.930045,2,3,0,8.86429,0.221344
-8.29,0.976641,1.14643,2,3,0,8.42579,0.496493
-8.29,0.370076,1.46312,2,3,0,9.02762,0.496493
-8.24465,1,0.607165,1,1,0,8.34601,0.490596
-8.73274,0.964367,0.809378,2,3,0,8.78149,0.545507
-7.76463,1,1.00825,2,3,0,8.39055,0.403758
-8.95412,0.474294,1.33792,1,1,0,9.11693,0.565982
-8.31883,1,0.681017,1,1,0,8.85392,0.500133
-7.78236,0.897868,0.902987,2,3,0,9.09954,0.408648
-7.71464,1,0.993585,1,1,0,7.77609,0.387804
-8.24006,0.730778,1.31236,1,1,0,8.31449,0.489987
-9.40704,0.626877,1.06842,1,1,0,9.5665,0.602492
-8.88144,1,0.723946,2,3,0,9.4123,0.559485
-7.79797,1,0.954174,2,3,0,8.80483,0.259817
-7.8405,0.992918,1.25488,2,3,0,7.9243,0.251159
-7.8405,0.283233,1.6264,1,1,0,9.10114,0.251159
-7.96231,0.993314,0.605577,2,5,0,7.99558,0.447424
-8.06405,0.99272,0.78599,2,3,0,8.10825,0.46457
-8.76744,0.773282,1.01706,1,1,0,8.8557,0.548857
-8.50928,1,0.897604,1,1,0,8.88961,0.522415
-8.23714,1,1.17329,2,3,0,8.68928,0.198587
-7.63856,1,1.53057,1,1,0,7.8664,0.329564
-8.5425,0.394757,1.99271,1,1,0,8.78373,0.172626
-10.0064,0.693264,0.920081,1,3,0,12.5027,0.642987
-7.64332,1,0.710314,2,3,0,9.68672,0.347236
-7.65127,0.991942,0.924639,2,3,0,7.69092,0.311563
-7.72891,0.980257,1.18508,2,3,0,7.73143,0.277241
-7.64783,1,1.48661,1,1,0,7.69003,0.314607
-7.64783,0.824661,1.92461,1,1,0,7.66402,0.314607
-7.64783,0.201995,1.85465,1,1,0,7.88617,0.314607
-7.63847,0.998769,0.632837,1,3,0,7.66323,0.336686
-7.65026,0.997624,0.817783,1,3,0,7.65269,0.354706
-8.0107,0.907666,1.0529,2,3,0,8.15492,0.224339
-7.98606,1,1.16651,1,1,0,8.12757,0.227687
-7.98606,0.00907405,1.50333,1,1,0,10.0264,0.227687
-7.64473,1,0.38092,3,7,0,7.98499,0.317866
-7.72648,0.989291,0.491882,1,3,0,7.82893,0.27797
-7.72565,0.992755,0.62311,3,7,0,7.88994,0.27822
-7.82013,0.983579,0.792543,1,1,0,7.82089,0.255163
-7.63966,1,0.991608,1,3,0,7.78331,0.325933
-7.76821,0.956674,1.27209,2,3,0,7.76822,0.26668
-7.76821,0.214803,1.51964,1,1,0,8.32858,0.26668
-7.76582,1,0.552218,1,1,0,7.77835,0.267268
-7.63832,0.993506,0.708001,1,3,0,7.85824,0.335705
-7.66133,0.99387,0.896958,1,3,0,7.66928,0.304503
-7.63849,0.999547,1.13529,1,3,0,7.65361,0.33677
-7.63849,0.836754,1.44775,1,1,0,7.73388,0.33677
-7.70394,0.957704,1.42587,1,1,0,7.70783,0.383774
-10.1549,0.165965,1.69869,1,1,0,10.166,0.0968003
-9.82353,1,0.584171,1,1,0,10.1771,0.107761
-7.91816,0.991056,0.744713,3,7,0,9.58583,0.237724
-7.65323,0.98486,0.934836,1,3,0,7.97907,0.357214
-7.65323,0.841029,1.16064,1,1,0,7.86366,0.357214
-7.74149,0.475585,1.15166,2,3,0,9.84772,0.396847
-7.64946,0.983868,0.64988,1,3,0,7.94411,0.313102
-9.38805,0.678697,0.804891,1,3,0,10.1984,0.601079
-8.22329,0.987422,0.623147,2,3,0,9.62502,0.487741
-9.35171,0.787559,0.775083,1,1,0,9.35173,0.59835
-8.37139,1,0.709655,1,1,0,9.17826,0.506573
-7.85312,1,0.898234,1,1,0,8.23125,0.425747
-7.8678,0.993463,1.13536,1,1,0,7.96061,0.428931
-8.30267,0.73501,1.41904,1,1,0,8.53273,0.498103
-7.66163,1,1.19925,1,3,0,8.0234,0.304318
-7.66163,0.919555,1.51152,1,1,0,7.69392,0.304318
-9.38314,0.314209,1.68624,1,1,0,9.49969,0.125126
-7.63907,0.994753,0.759892,2,7,0,9.10289,0.327586
-7.63835,0.999532,0.949609,2,3,0,7.64184,0.335931
-7.67563,0.988504,1.19367,1,3,0,7.67647,0.296834
-7.67563,0.245149,1.47422,1,1,0,8.27922,0.296834
-9.88257,0.829492,0.605258,3,7,0,11.1218,0.105691
-8.41788,0.986426,0.591537,2,3,0,10.5233,0.18235
-8.30894,1,0.728436,1,1,0,8.4597,0.191784
-7.85223,1,0.914031,1,1,0,8.21364,0.248958
-8.14117,0.580215,1.1455,2,3,0,10.4206,0.476249
-7.99263,1,0.776768,1,1,0,8.14906,0.452781
-7.99263,0.361627,0.972702,1,3,0,10.6119,0.452781
-7.84135,0.978132,0.481337,2,5,0,8.59773,0.250998
-8.52112,0.977608,0.583978,3,7,0,8.53351,0.174223
-9.88492,0.936022,0.707244,3,7,0,10.0125,0.635354
-8.80747,1,0.805887,1,1,0,9.71826,0.552653
-7.79133,1,1.00605,2,3,0,8.45074,0.411012
-7.79133,0.401487,1.25449,1,1,0,8.65774,0.411012
-7.79458,0.964623,0.663865,3,7,0,8.2602,0.26056
-7.63841,0.993141,0.786987,1,3,0,7.85763,0.336325
-7.63832,0.881463,0.970728,2,3,0,8.25636,0.335684
-7.64234,0.998958,1.02076,1,3,0,7.64241,0.345842
-7.67873,0.981177,1.2673,1,1,0,7.6813,0.37278
-9.90904,0.157459,1.53269,2,3,0,10.3058,0.636891
-7.75039,1,0.580299,3,7,0,9.85742,0.271215
-7.83184,0.988393,0.721329,1,1,0,7.83297,0.252832
-8.0629,0.984939,0.881208,2,3,0,8.06761,0.217673
-8.80632,0.933135,1.07027,2,3,0,9.07225,0.552546
-8.90149,0.952607,1.20812,1,1,0,9.49861,0.561297
-7.72345,1,1.40034,1,1,0,8.27407,0.39092
-7.72244,1,1.73228,1,3,0,7.72315,0.279205
-7.72244,0.0393532,2.1407,1,1,0,7.86196,0.279205
-10.7529,0.753244,0.700825,2,5,0,10.7727,0.0804133
-7.63967,0.988552,0.617047,3,7,0,11.7204,0.325907
-9.22343,0.843153,0.7513,2,7,0,9.22343,0.132423
-8.69783,0.949979,0.748632,3,7,0,10.3194,0.542078
-7.75771,0.918434,0.863426,1,3,0,9.26922,0.269306
-8.02776,0.97601,0.953191,2,3,0,8.03354,0.458712
-9.68768,0.47139,1.13762,1,1,0,9.81513,0.622375
-9.60293,0.967436,0.683242,3,7,0,10.6971,0.116005
-8.9504,1,0.805953,1,1,0,9.5615,0.146489
-9.2058,0.89246,0.992764,2,3,0,10.8347,0.133267
-8.5548,1,1.05662,1,1,0,9.17722,0.17172
-7.72592,0.939414,1.29947,2,3,0,8.21075,0.278139
-7.72592,0.000188298,1.47179,1,1,0,12.5344,0.278139
-8.44021,0.9711,0.472889,2,7,0,8.48647,0.514657
-8.35537,1,0.559732,2,3,0,8.48017,0.504636
-8.60504,0.959058,0.688053,1,1,0,8.65884,0.532656
-8.61589,0.997553,0.800164,1,1,0,8.82915,0.533783
-7.70858,0.988876,0.978722,2,3,0,8.74349,0.283708
-7.70858,0.744865,1.18237,1,3,0,8.46292,0.283708
-7.74696,0.941134,1.0334,2,3,0,8.02839,0.272131
-7.6384,0.998528,1.17103,1,3,0,7.70283,0.330411
-7.66131,0.985151,1.43043,1,1,0,7.66172,0.363009
-7.63934,1,1.71534,1,1,0,7.64813,0.339934
-7.63817,1,2.0958,1,1,0,7.63839,0.333375
-7.63817,0.00140396,2.55844,1,1,0,8.84522,0.333375
-7.87587,0.945588,0.846789,1,3,0,7.94478,0.43064
-7.64642,1,0.963964,1,3,0,7.81268,0.350963
-7.63996,0.986428,1.17717,2,3,0,7.67508,0.325226
-7.63996,0.94095,1.41123,1,1,0,7.68563,0.325226
-7.63996,0.264292,1.59383,1,1,0,8.49895,0.325226
-8.42814,0.834473,0.750325,1,3,0,8.96468,0.181509
-8.33103,1,0.739256,1,1,0,8.47974,0.189791
-9.19296,0.870267,0.901341,1,1,0,9.19541,0.133887
-7.68119,1,0.929512,1,3,0,9.13168,0.294277
-8.23769,0.816835,1.13183,2,3,0,8.52946,0.198533
-7.77552,1,1.08943,1,1,0,8.10206,0.264919
-7.70173,1,1.32504,2,3,0,7.74903,0.286109
-7.63968,1,1.61032,1,1,0,7.65596,0.340839
-7.63968,0.00066234,1.95546,1,1,0,8.87917,0.340839
-8.02922,0.912341,0.667636,1,3,0,8.51943,0.221913
-8.24741,0.991034,0.726255,2,3,0,8.25369,0.197582
-8.0655,0.881531,0.872328,2,7,0,9.39364,0.464799
-7.95027,1,0.911941,1,1,0,8.0997,0.44523
-7.79137,1,1.10647,2,3,0,7.94903,0.261273
-7.63824,1,1.34146,1,1,0,7.70917,0.33168
-7.63824,0.000966915,1.62511,1,1,0,10.1253,0.33168
-7.79547,0.968871,0.563518,1,3,0,8.05281,0.260366
-7.96822,0.990085,0.657251,2,5,0,7.96878,0.448486
-8.12538,0.988788,0.786639,2,3,0,8.1609,0.473935
-7.97149,1,0.939319,1,1,0,8.15346,0.44907
-7.66129,1,1.13657,1,1,0,7.83968,0.362996
-8.11596,0.745862,1.37423,1,1,0,8.16391,0.472536
-7.70548,0.513187,1.21248,2,3,0,9.8238,0.384372
-7.64173,1,0.803038,2,3,0,7.69294,0.321911
-7.64173,0.948282,0.97052,1,3,0,7.8171,0.321911
-7.77065,0.953957,1.09985,2,3,0,7.82793,0.405454
-7.63895,1,1.25452,1,1,0,7.7037,0.338734
-7.64512,0.995581,1.51324,1,1,0,7.64514,0.317421
-7.64512,1.18467e-05,1.81419,1,1,0,10.5778,0.317421
-7.80164,0.975318,0.644668,2,3,0,7.90445,0.259023
-7.69765,0.966826,0.754706,1,3,0,8.14306,0.381257
-8.3138,0.881912,0.873931,1,3,0,8.33465,0.499503
-10.9792,0.731803,0.912365,2,3,0,10.98,0.696183
-7.86712,1,0.793943,2,3,0,10.4418,0.246262
-7.70379,0.974575,0.956125,1,3,0,8.0102,0.383717
-8.65598,0.807571,1.11586,2,3,0,8.66382,0.537885
-8.04985,1,1.06426,2,3,0,8.62213,0.219291
-7.78215,1,1.27966,1,1,0,7.98921,0.263367
-7.78215,0.886861,1.53763,1,1,0,7.97306,0.263367
-7.69445,1,1.6122,1,3,0,7.71003,0.379929
-7.69445,0.105066,1.9351,1,1,0,8.15871,0.379929
-7.94141,0.897676,0.797036,1,3,0,8.3864,0.234137
-8.3917,0.925254,0.847297,1,1,0,8.3917,0.18453
-8.63029,0.958425,0.930573,1,1,0,8.72884,0.166342
-9.07221,0.912002,1.06276,1,1,0,9.23356,0.139939
-7.8143,0.987206,1.14816,1,3,0,8.68023,0.256355
-7.63895,1,1.35555,1,1,0,7.72021,0.327989
-7.63895,0.00241462,1.62383,1,1,0,9.69745,0.327989
-7.64546,0.999031,0.599172,2,3,0,7.65036,0.317046
-7.74765,0.968665,0.717496,2,3,0,7.92263,0.271946
-7.75746,0.963204,0.828531,1,3,0,8.07451,0.401687
-8.22245,0.938429,0.950158,2,3,0,8.22764,0.200045
-7.83816,1,1.05796,1,1,0,8.12968,0.251609
-7.68717,0.879213,1.26549,2,3,0,8.04904,0.376755
-7.67997,1,1.31378,1,1,0,7.70708,0.373385
-7.67997,0.454332,1.56994,1,1,0,8.03193,0.373385
-7.81666,0.955563,0.993564,1,1,0,7.81944,0.417347
-7.93561,0.980956,1.12739,2,3,0,8.0059,0.442501
-8.01987,0.811527,1.3169,2,3,0,8.33359,0.223129
-7.79311,1,1.26359,1,1,0,7.98214,0.260886
-7.79311,0.381312,1.50776,1,1,0,8.85832,0.260886
-7.75746,0.968844,0.880495,1,3,0,8.0891,0.401687
-7.75746,0.273776,1.0136,1,3,0,10.7731,0.401687
-8.59383,0.943843,0.524321,2,3,0,8.59543,0.531486
-7.87351,0.945067,0.586721,3,7,0,9.89034,0.245135
-7.9327,0.993398,0.657223,1,1,0,7.94363,0.235461
-7.83839,1,0.777772,1,1,0,7.92905,0.251564
-7.69462,1,0.926887,1,1,0,7.80359,0.288753
-8.06597,0.903129,1.10395,2,3,0,8.17227,0.464873
-8.32108,0.882575,1.17682,1,1,0,8.52245,0.500414
-8.32108,0.0841966,1.22525,1,1,0,11.2572,0.500414
-7.75145,1,0.515276,2,3,0,8.27249,0.399906
-7.7818,0.996112,0.613584,1,1,0,7.78737,0.408498
-7.65452,0.916553,0.727028,2,3,0,8.53426,0.35823
-7.65612,0.991881,0.786959,2,7,0,7.71293,0.307897
-7.72286,0.987877,0.927138,1,3,0,7.72292,0.279075
-7.76056,0.987526,1.0868,1,1,0,7.78465,0.26858
-7.68129,0.999042,1.27281,2,3,0,7.74265,0.294236
-7.68129,0.0873247,1.50929,1,1,0,8.63194,0.294236
-7.67594,0.991322,0.643731,2,3,0,7.79391,0.296685
-7.69727,0.996418,0.757163,1,1,0,7.69902,0.287748
-7.84124,0.77163,0.895211,2,3,0,9.37193,0.251019
-7.9526,0.980522,0.823212,1,1,0,7.96595,0.23247
-7.86869,1,0.955585,1,1,0,7.97324,0.245983
-7.80656,0.973264,1.13301,2,3,0,8.16244,0.257972
-7.80656,0.529306,1.30338,1,3,0,9.28103,0.257972
-8.92941,0.72778,0.916068,1,3,0,9.66809,0.563796
-7.78984,1,0.802938,2,3,0,8.70989,0.261616
-7.69167,1,0.951261,2,3,0,7.76219,0.378741
-7.8141,0.803138,1.12639,2,3,0,8.3799,0.416729
-7.80836,1,1.07308,2,3,0,7.87703,0.415322
-7.80836,0.363224,1.26974,2,3,0,9.45865,0.415322
-7.80912,0.999854,0.745963,1,1,0,7.84068,0.41551
-7.66902,1,0.882563,1,3,0,7.77316,0.367664
-7.71235,0.994811,1.04381,2,3,0,7.71911,0.386964
-7.7412,0.763376,1.22691,2,3,0,8.2271,0.273708
-7.6485,0.991963,1.11948,2,3,0,7.77467,0.353072
-7.64595,0.999842,1.31099,2,3,0,7.6505,0.316503
-8.3098,0.58685,1.54777,1,1,0,8.36663,0.499002
-7.68183,1,1.16565,1,3,0,8.08649,0.293997
-8.55513,0.652042,1.37597,1,1,0,8.57119,0.171696
-9.06361,0.780565,1.11327,2,3,0,10.6535,0.575399
-8.94171,1,1.03582,2,3,0,9.4921,0.564886
-7.63824,0.951823,1.22202,2,3,0,8.73289,0.334907
-7.66269,0.985433,1.36796,1,1,0,7.66336,0.363894
-7.71348,0.958389,1.5873,1,1,0,7.74778,0.387382
-7.71348,0.0240293,1.7882,1,1,0,8.80895,0.387382
-7.69167,0.973418,0.737748,1,3,0,7.9588,0.2899
-7.78161,0.993932,0.845269,2,3,0,7.78174,0.263492
-8.02627,0.93885,0.989595,1,1,0,8.03384,0.222294
-8.02627,0.310046,1.09175,2,3,0,11.5343,0.222294
-8.27636,0.954563,0.614964,3,7,0,9.22163,0.194808
-8.57691,0.989953,0.690185,2,3,0,8.58351,0.170112
-7.65068,1,0.804107,2,3,0,8.45039,0.312047
-7.79649,0.958187,0.946487,1,3,0,7.86216,0.412341
-7.64885,0.996598,1.06517,1,3,0,7.77355,0.313648
-7.6467,0.996971,1.24818,2,3,0,7.65777,0.351257
-7.72277,0.947748,1.46255,1,1,0,7.73854,0.390682
-7.72277,0.72263,1.62605,1,1,0,7.80413,0.390682
-7.72277,0.158632,1.4247,1,1,0,8.82305,0.390682
-7.68478,1,0.6887,1,1,0,7.71715,0.375667
-7.72152,0.991984,0.809505,1,1,0,7.72464,0.390249
-7.65082,1,0.943083,1,3,0,7.7009,0.355203
-9.06754,0.634147,1.10752,2,3,0,9.54647,0.140181
-8.79118,1,0.885606,1,1,0,9.15432,0.155829
-8.01805,1,1.03965,1,1,0,8.61436,0.223368
-8.73983,0.788014,1.21994,1,1,0,8.81076,0.159057
-9.44146,0.950942,1.14655,2,3,0,9.62872,0.122608
-9.5549,0.983644,1.2775,2,3,0,10.7116,0.117915
-9.13619,1,1.47231,1,1,0,10.0624,0.136681
-9.13619,0.246353,1.7253,1,1,0,9.47759,0.136681
-9.99374,0.895202,0.923332,1,1,0,10.0573,0.101936
-8.32232,0.815309,0.970657,2,7,0,11.6925,0.500568
-8.54577,0.932632,0.93918,1,1,0,8.71829,0.526384
-7.69914,0.924835,1.02615,2,3,0,8.99383,0.287052
-7.84306,0.941154,1.11192,2,3,0,7.99827,0.423503
-7.64726,1,1.22505,1,1,0,7.74981,0.351843
-7.64096,1,1.43374,1,1,0,7.64572,0.343557
-7.64096,0.821324,1.67728,1,1,0,7.70135,0.343557
-7.81733,0.86914,1.63217,1,1,0,7.82815,0.255732
-8.21005,0.761217,1.66832,1,1,0,8.4135,0.201295
-8.21005,0.0606662,1.5265,1,3,0,14.2489,0.201295
-8.20254,0.99561,0.681694,3,7,0,8.36223,0.484918
-7.95983,1,0.793857,2,3,0,8.17213,0.446976
-7.79379,1,0.928259,1,1,0,7.93207,0.411648
-7.63828,0.734242,1.08497,2,3,0,8.85644,0.335354
-7.64061,0.849449,0.966909,2,3,0,8.44675,0.32388
-7.68507,0.991628,0.969164,2,3,0,7.69862,0.375802
-7.66657,1,1.12243,2,3,0,7.68138,0.301463
-7.66657,0.342996,1.31052,1,1,0,8.46835,0.301463
-9.1384,0.460437,0.785809,2,3,0,14.0327,0.581597
-7.7117,0.932889,0.531366,1,3,0,10.3147,0.386726
