# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 0
# model = bernoulli2_model
# start_datetime = 2023-07-11 13:09:44 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /Users/rob/.julia/dev/Stan/Examples/Bernoulli/tmp2/bernoulli2_data_2.json
# init = 2 (Default)
# random
#   seed = 1279001897 (Default)
# output
#   file = /Users/rob/.julia/dev/Stan/Examples/Bernoulli/tmp2/bernoulli2_chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.32.0-42-g5ae292a9
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.849297
# Diagonal elements of inverse mass matrix:
# 0.538535
-8.87983,1,0.849297,2,3,0,9.13072,0.150512
-7.70743,0.991873,0.849297,1,3,0,8.79958,0.284101
-7.93085,0.926374,0.849297,1,3,0,8.17688,0.441601
-8.98957,0.735661,0.849297,1,1,0,8.9913,0.569077
-7.92334,1,0.849297,1,1,0,8.68169,0.440167
-7.74723,1,0.849297,2,3,0,7.88143,0.398625
-7.75857,0.942652,0.849297,2,3,0,8.10604,0.402013
-7.69727,0.966947,0.849297,2,3,0,7.98229,0.381101
-7.74108,0.957602,0.849297,2,3,0,7.96273,0.396717
-8.03202,0.920847,0.849297,1,1,0,8.03382,0.459413
-8.43443,0.889595,0.849297,1,1,0,8.48715,0.513992
-7.93915,0.820387,0.849297,2,3,0,9.70849,0.443167
-8.34477,0.752152,0.849297,1,3,0,9.3726,0.188573
-7.67024,0.96311,0.849297,1,3,0,8.57498,0.368345
-7.63851,1,0.849297,1,3,0,7.66599,0.336909
-7.68734,0.986901,0.849297,1,3,0,7.70381,0.291651
-7.84403,0.974671,0.849297,1,3,0,7.84434,0.25049
-11.1734,0.460553,0.849297,1,3,0,12.1366,0.0709187
-7.80343,0.815055,0.849297,1,3,0,13.1464,0.414098
-7.7348,1,0.849297,1,1,0,7.79913,0.394711
-7.64872,1,0.849297,2,3,0,7.7183,0.313774
-8.12732,0.879482,0.849297,1,3,0,8.28586,0.47422
-8.39154,0.975322,0.849297,2,3,0,8.48555,0.508979
-7.63955,1,0.849297,1,3,0,8.29515,0.340506
-8.22676,0.865547,0.849297,1,3,0,8.30908,0.488209
-8.42263,0.944544,0.849297,1,1,0,8.55459,0.512626
-7.79527,1,0.849297,1,1,0,8.2426,0.41203
-7.66647,1,0.849297,1,3,0,7.76002,0.366195
-7.70837,0.949097,0.849297,2,3,0,7.97397,0.28378
-9.19936,0.807029,0.849297,2,3,0,9.46797,0.133577
-9.7684,0.931042,0.849297,1,1,0,9.88229,0.109744
-8.65246,1,0.849297,1,1,0,9.61183,0.164821
-7.8484,0.987282,0.849297,1,3,0,8.51087,0.24967
-8.08158,0.903407,0.849297,1,3,0,8.63747,0.46731
-7.82125,1,0.849297,1,1,0,8.02369,0.418448
-8.8384,0.808587,0.849297,1,3,0,8.83992,0.555538
-9.3158,0.872894,0.849297,1,1,0,9.57315,0.595619
-7.77591,1,0.849297,1,3,0,8.90237,0.406905
-7.91484,0.961333,0.849297,1,1,0,7.93203,0.438521
-7.91484,0.827732,0.849297,2,7,0,8.82507,0.438521
-7.64332,0.995529,0.849297,1,3,0,7.93545,0.319619
-7.65089,0.898465,0.849297,2,3,0,8.3012,0.31187
-7.66271,0.997068,0.849297,1,1,0,7.66392,0.30367
-7.80151,0.968852,0.849297,2,3,0,7.90534,0.25905
-7.64717,1,0.849297,1,3,0,7.77682,0.315247
-7.71795,0.531376,0.849297,2,3,0,11.4642,0.280618
-7.64496,0.903722,0.849297,2,3,0,8.4199,0.349314
-7.79384,0.978421,0.849297,2,3,0,7.8052,0.260725
-7.79462,0.999824,0.849297,1,1,0,7.83127,0.260552
-7.70851,0.950295,0.849297,2,3,0,8.18962,0.385531
-7.84318,0.875594,0.849297,2,3,0,8.41435,0.25065
-7.84318,0.764968,0.849297,1,3,0,9.22303,0.25065
-8.10308,0.933921,0.849297,2,3,0,8.49731,0.212882
-7.77951,0.962009,0.849297,2,3,0,8.52526,0.407883
-8.48428,0.865518,0.849297,1,3,0,8.48466,0.519645
-7.68231,0.925414,0.849297,2,3,0,9.00022,0.374512
-7.7866,0.883821,0.849297,2,3,0,8.3383,0.262349
-7.83722,0.988784,0.849297,1,1,0,7.8606,0.251788
-7.9356,0.935669,0.849297,1,3,0,8.40463,0.4425
-8.48111,0.853696,0.849297,1,1,0,8.50128,0.519291
-8.48111,0.439027,0.849297,1,1,0,10.6121,0.519291
-8.48111,0.575718,0.849297,1,1,0,9.91449,0.519291
-7.85348,1,0.849297,2,3,0,8.33272,0.248729
-8.90311,0.918004,0.849297,2,3,0,8.94817,0.561443
-8.19166,1,0.849297,2,3,0,8.75776,0.483417
-7.64921,1,0.849297,2,3,0,8.1919,0.313325
-7.64921,0.924194,0.849297,1,3,0,7.97819,0.313325
-8.05159,0.912299,0.849297,1,3,0,8.11398,0.219073
-7.84472,1,0.849297,1,1,0,8.01881,0.25036
-7.74445,0.980625,0.849297,2,3,0,8.05013,0.272813
-8.38791,0.938421,0.849297,2,3,0,8.42611,0.508548
-8.54539,0.955212,0.849297,1,1,0,8.72986,0.526344
-7.64429,0.9978,0.849297,1,3,0,8.53491,0.318394
-7.65375,0.995775,0.849297,1,3,0,7.67194,0.357631
-8.57597,0.802778,0.849297,1,3,0,8.65435,0.529606
-7.65559,1,0.849297,1,3,0,8.39518,0.359037
-7.79848,0.841274,0.849297,2,3,0,8.56467,0.259707
-7.75129,1,0.849297,1,1,0,7.80441,0.270977
-7.66851,1,0.849297,1,1,0,7.73141,0.300413
-7.74597,0.978278,0.849297,2,3,0,7.84332,0.272398
-9.28275,0.805464,0.849297,2,3,0,9.59634,0.12964
-8.58704,1,0.849297,1,1,0,9.21103,0.169385
-8.44757,1,0.849297,1,1,0,8.68639,0.179939
-7.70997,0.989967,0.849297,2,3,0,8.53404,0.283235
-7.88745,0.960139,0.849297,1,1,0,7.88745,0.24274
-7.63966,1,0.849297,2,3,0,7.85753,0.340792
-7.64035,0.998854,0.849297,2,3,0,7.6473,0.324393
-7.66428,0.995021,0.849297,1,3,0,7.66539,0.302748
-7.6653,0.999751,0.849297,1,1,0,7.67158,0.302172
-7.64096,0.880261,0.849297,2,3,0,8.48424,0.323226
-7.63839,0.988413,0.849297,2,3,0,7.71122,0.336194
-7.96703,0.932748,0.849297,2,3,0,8.11824,0.448273
-8.77635,0.790611,0.849297,1,1,0,8.7885,0.549709
-7.79347,1,0.849297,2,3,0,8.60588,0.260807
-8.06653,0.942906,0.849297,1,1,0,8.06773,0.217229
-7.70808,1,0.849297,2,3,0,7.97644,0.385367
-7.98797,0.620761,0.849297,2,3,0,10.1867,0.227422
-8.75482,0.896432,0.849297,1,3,0,8.75699,0.158103
-8.33407,1,0.849297,1,1,0,8.72979,0.18952
-7.74755,0.943409,0.849297,1,3,0,8.76698,0.398723
-7.94544,0.803068,0.849297,2,3,0,8.97956,0.233533
-8.23086,0.911358,0.849297,2,3,0,9.01649,0.48876
-7.64782,0.993182,0.849297,1,3,0,8.26071,0.314615
-7.6396,0.935575,0.849297,2,3,0,8.06169,0.326074
-7.98253,0.940112,0.849297,2,3,0,8.09603,0.451021
-7.77421,1,0.849297,1,1,0,7.93419,0.406439
-7.65163,1,0.849297,1,3,0,7.74346,0.355896
-8.88511,0.813714,0.849297,2,3,0,8.94542,0.150204
-9.49256,0.919647,0.849297,1,1,0,9.56736,0.120462
-7.66841,1,0.849297,2,3,0,9.27792,0.300468
-7.76782,0.98356,0.849297,1,3,0,7.76797,0.266775
-8.82504,0.894,0.849297,2,3,0,8.92428,0.554297
-9.37012,0.85634,0.849297,1,1,0,9.61322,0.599737
-8.01693,1,0.849297,2,3,0,8.98041,0.456913
-8.18869,0.983796,0.849297,2,3,0,8.26537,0.483005
-8.18869,0.85043,0.849297,1,1,0,8.659,0.483005
-8.18869,0.870934,0.849297,1,1,0,8.6095,0.483005
-8.19603,0.997867,0.849297,1,1,0,8.35114,0.484022
-8.51591,0.91106,0.849297,1,1,0,8.62106,0.523143
-7.90286,1,0.849297,1,1,0,8.3495,0.43616
-7.82907,0.894197,0.849297,2,3,0,8.57376,0.420293
-8.82012,0.636397,0.849297,2,3,0,10.2516,0.553838
-11.6836,0.31471,0.849297,2,3,0,15.7069,0.727921
-13.9017,0.627428,0.849297,1,1,0,14.4803,0.803774
-15.2957,0.787449,0.849297,1,1,0,16.4324,0.838614
-9.80519,1,0.849297,1,1,0,14.0071,0.630198
-7.65169,1,0.849297,1,3,0,9.44022,0.355947
-7.64745,1,0.849297,1,1,0,7.65219,0.352039
-7.73691,0.868656,0.849297,2,3,0,8.40071,0.274913
-8.59233,0.850993,0.849297,1,3,0,8.66637,0.169007
-9.37598,0.889461,0.849297,1,1,0,9.39955,0.12544
-9.66142,0.965515,0.849297,1,1,0,9.86795,0.113736
-7.80168,1,0.849297,2,3,0,9.2037,0.413659
-8.11777,0.913463,0.849297,1,1,0,8.12709,0.472806
-8.02915,1,0.849297,1,1,0,8.18546,0.458942
-7.96664,1,0.849297,1,1,0,8.09118,0.448204
-7.70598,0.967458,0.849297,1,3,0,8.16972,0.284605
-7.70598,0.661232,0.849297,1,3,0,9.50945,0.284605
-7.73377,0.993482,0.849297,1,1,0,7.74431,0.275813
-7.78688,0.973515,0.849297,2,3,0,7.98683,0.262285
-7.65479,0.867569,0.849297,2,3,0,8.84533,0.358435
-8.42019,0.834576,0.849297,1,3,0,8.47932,0.512343
-7.64042,0.987082,0.849297,2,3,0,8.51267,0.324257
-7.63915,0.996795,0.849297,2,3,0,7.66042,0.33938
-7.63874,1,0.849297,1,1,0,7.63912,0.337943
-7.6403,0.974518,0.849297,2,3,0,7.78434,0.324491
-7.79307,0.964645,0.849297,1,3,0,7.81804,0.260895
-7.72039,1,0.849297,1,1,0,7.78312,0.279844
-9.35273,0.65069,0.849297,1,3,0,10.0317,0.598427
-8.22663,1,0.849297,1,1,0,9.06507,0.488192
-7.78821,0.931499,0.849297,1,3,0,8.65825,0.261983
-7.95556,0.988037,0.849297,2,3,0,7.96279,0.232034
-8.4241,0.970854,0.849297,2,3,0,8.42682,0.181839
-8.03725,1,0.849297,2,3,0,8.36615,0.220882
-8.21372,0.966244,0.849297,1,1,0,8.25951,0.200922
-8.84253,0.896747,0.849297,1,1,0,8.85251,0.152711
-9.43496,0.920418,0.849297,1,1,0,9.50823,0.122885
-8.58388,1,0.849297,1,1,0,9.32459,0.169611
-7.96905,1,0.849297,1,1,0,8.46574,0.230081
-7.87123,1,0.849297,1,1,0,7.97942,0.245536
-8.60256,0.898171,0.849297,1,3,0,8.61313,0.168281
-7.69353,0.995084,0.849297,1,3,0,8.52016,0.289172
-7.84126,0.987649,0.849297,2,3,0,7.84157,0.423096
-7.65647,0.988908,0.849297,1,3,0,7.90699,0.307659
-7.65439,1,0.849297,1,1,0,7.65956,0.309136
-7.7756,0.98604,0.849297,2,3,0,7.78301,0.406819
-8.20212,0.795067,0.849297,2,3,0,9.05257,0.484861
-9.06359,0.77889,0.849297,1,1,0,9.11492,0.575397
-8.32266,1,0.849297,1,1,0,8.93786,0.50061
-8.7236,0.963332,0.849297,2,3,0,8.85208,0.544615
-7.66912,1,0.849297,1,3,0,8.49515,0.36772
-7.70333,0.996902,0.849297,2,3,0,7.70649,0.383536
-7.76457,0.994379,0.849297,2,3,0,7.77269,0.40374
-7.64302,1,0.849297,1,3,0,7.74005,0.34683
-7.78082,0.979681,0.849297,2,3,0,7.79326,0.263676
-9.65155,0.779864,0.849297,2,3,0,9.98708,0.114114
-10.6233,0.902326,0.849297,1,1,0,10.696,0.0836501
-10.0093,1,0.849297,1,1,0,10.7387,0.101425
-9.58108,1,0.849297,1,1,0,10.1479,0.116868
-9.24951,1,0.849297,1,1,0,9.71765,0.131189
-8.5553,1,0.849297,1,1,0,9.17436,0.171682
-8.45021,1,0.849297,1,1,0,8.67036,0.179727
-8.48224,0.990996,0.849297,2,7,0,8.48224,0.519417
-7.82418,1,0.849297,2,3,0,8.33317,0.254347
-8.0901,0.945221,0.849297,1,1,0,8.09387,0.214401
-7.63836,0.992546,0.849297,1,3,0,8.11917,0.335986
-7.93236,0.929563,0.849297,1,3,0,7.98116,0.441887
-7.69895,0.951643,0.849297,2,3,0,8.27408,0.381788
-8.26583,0.884113,0.849297,1,3,0,8.27459,0.493377
-7.71028,0.959537,0.849297,1,3,0,8.50445,0.283131
-7.69276,1,0.849297,2,3,0,7.71562,0.289475
-8.39576,0.820789,0.849297,1,3,0,8.75096,0.509479
-8.39576,0.829284,0.849297,1,1,0,8.97245,0.509479
-7.96322,1,0.849297,2,3,0,8.30412,0.447589
-7.63987,0.99921,0.849297,1,3,0,7.96177,0.325435
-8.05583,0.927214,0.849297,2,3,0,8.19716,0.463265
-8.0835,0.831639,0.849297,1,3,0,9.06087,0.215183
-7.93159,1,0.849297,1,1,0,8.0847,0.235632
-7.78661,0.976407,0.849297,2,3,0,8.1975,0.262346
-7.66703,0.901992,0.849297,2,3,0,8.57971,0.366522
-7.68637,0.98112,0.849297,2,3,0,7.79233,0.292051
-7.71969,0.992089,0.849297,1,1,0,7.72521,0.280064
-7.77649,0.986938,0.849297,1,1,0,7.78523,0.264689
-7.80049,0.963784,0.849297,1,3,0,8.10342,0.413357
-7.84968,0.995381,0.849297,2,3,0,7.88509,0.424986
-7.84968,0.918408,0.849297,1,1,0,8.08043,0.424986
-10.2115,0.638243,0.849297,2,7,0,10.2115,0.0950773
-9.67938,1,0.849297,1,1,0,10.3221,0.113052
-8.05783,0.969697,0.849297,1,3,0,9.48354,0.218298
-7.73767,0.786007,0.849297,2,3,0,10.2985,0.395635
-7.63853,1,0.849297,1,3,0,7.72657,0.33701
-9.81604,0.584065,0.849297,1,3,0,10.163,0.630907
-9.58807,1,0.849297,1,1,0,10.2613,0.61552
-8.02814,1,0.849297,1,1,0,9.13716,0.458775
-10.8835,0.58298,0.849297,2,7,0,10.9042,0.0773092
-7.65868,0.826257,0.849297,1,3,0,12.0378,0.361254
-7.70966,0.978725,0.849297,1,3,0,7.78473,0.283341
-7.6586,0.95281,0.849297,2,3,0,8.05906,0.361199
-7.99036,0.898557,0.849297,1,3,0,8.20361,0.227092
-8.08281,0.981591,0.849297,1,1,0,8.13771,0.215265
-8.55409,0.916561,0.849297,1,1,0,8.56618,0.171771
-7.64476,0.970246,0.849297,1,3,0,8.71851,0.349079
-7.91273,0.939352,0.849297,1,3,0,7.9345,0.43811
-9.61172,0.742595,0.849297,2,7,0,9.61351,0.11566
-7.63892,1,0.849297,2,3,0,9.24085,0.338617
-7.73816,0.978539,0.849297,2,3,0,7.78782,0.395793
-7.91184,0.952167,0.849297,1,1,0,7.91821,0.437935
-7.65335,0.989384,0.849297,1,3,0,7.97051,0.309917
-7.63823,1,0.849297,1,3,0,7.65219,0.331848
-7.63826,0.999978,0.849297,1,3,0,7.6384,0.335112
-9.25428,0.669424,0.849297,1,3,0,9.51779,0.59086
-7.64404,1,0.849297,1,3,0,9.00738,0.348185
-8.11173,0.894196,0.849297,1,3,0,8.15897,0.471904
-8.18123,0.980002,0.849297,1,1,0,8.30182,0.481964
-7.85763,1,0.849297,1,1,0,8.10762,0.426736
-7.96413,0.969943,0.849297,1,1,0,8.00641,0.447752
-7.91146,1,0.849297,1,1,0,8.01507,0.43786
-8.0173,0.969979,0.849297,1,1,0,8.07452,0.456973
-8.87494,0.779484,0.849297,1,1,0,8.89241,0.558894
-7.67777,1,0.849297,2,3,0,8.85052,0.295826
-7.67777,0.866851,0.849297,1,3,0,8.27776,0.295826
-8.25173,0.887418,0.849297,1,3,0,8.31374,0.197163
-10.2291,0.787715,0.849297,1,3,0,10.3439,0.0945497
-9.58398,1,0.849297,1,1,0,10.2899,0.116753
-8.86736,1,0.849297,1,1,0,9.54028,0.151241
-7.71472,0.991335,0.849297,1,3,0,8.77848,0.281657
-7.72055,0.981436,0.849297,1,3,0,7.88433,0.389912
-7.9916,0.662279,0.849297,2,3,0,9.89067,0.226922
# 
#  Elapsed Time: 0.009 seconds (Warm-up)
#                0.014 seconds (Sampling)
#                0.023 seconds (Total)
# 
