# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 2
# model = logistic0_model
# start_datetime = 2021-12-27 17:13:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 75
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /Users/rob/.julia/dev/Stan/Examples/RedCardsStudy/tmp0/logistic0_data_1.R
# init = 2 (Default)
# random
#   seed = 67863494 (Default)
# output
#   file = /Users/rob/.julia/dev/Stan/Examples/RedCardsStudy/tmp0/logistic0_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 59e2660
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2
# Adaptation terminated
# Step size = 0.574785
# Diagonal elements of inverse mass matrix:
# 0.00126603, 0.00701337
-10255.6,0.991708,0.574785,2,7,0,10256.2,-5.47306,0.256834
-10256,0.922231,0.574785,1,1,0,10256.3,-5.46918,0.257101
-10257.4,0.960424,0.574785,3,7,0,10258.2,-5.56594,0.497814
-10255.8,1,0.574785,1,1,0,10257.2,-5.56609,0.458373
-10256.7,0.979923,0.574785,2,3,0,10257,-5.62114,0.397478
-10256.7,0.661525,0.574785,1,1,0,10258.1,-5.62114,0.397478
-10255.9,1,0.574785,1,1,0,10256.7,-5.61052,0.398967
-10254.3,1,0.574785,2,7,0,10256.5,-5.49603,0.268094
-10254.5,0.959842,0.574785,2,7,0,10255.5,-5.57172,0.296411
-10253.6,1,0.574785,2,3,0,10254.4,-5.52775,0.314442
-10253.9,0.995934,0.574785,2,7,0,10254.2,-5.56774,0.351576
-10253.9,1,0.574785,1,1,0,10254,-5.56779,0.355108
-10253.7,0.995364,0.574785,3,7,0,10254.1,-5.54861,0.346438
-10254.8,0.939513,0.574785,2,3,0,10254.9,-5.59149,0.380757
-10253.7,0.984286,0.574785,2,7,0,10254.9,-5.56043,0.342246
-10256.2,0.50717,0.574785,1,3,0,10257.1,-5.57835,0.242173
-10255.9,0.979509,0.574785,2,5,0,10257.3,-5.56028,0.206108
-10254.5,1,0.574785,1,1,0,10255.7,-5.55374,0.241583
-10253.6,0.864208,0.574785,2,3,0,10255.1,-5.51839,0.290449
-10254.1,0.843282,0.574785,2,7,0,10255.1,-5.5479,0.375369
-10254.5,0.866748,0.574785,1,1,0,10254.6,-5.54045,0.388866
-10256.4,0.965707,0.574785,2,7,0,10256.7,-5.61661,0.397521
-10254.6,1,0.574785,2,3,0,10256.6,-5.55029,0.402747
-10254.5,0.979975,0.574785,2,3,0,10255.1,-5.58286,0.393409
-10254.6,0.802293,0.574785,2,7,0,10256.4,-5.51513,0.343857
-10253.7,0.911019,0.574785,1,3,0,10255.2,-5.54528,0.270917
-10253.6,0.987593,0.574785,2,5,0,10254,-5.51528,0.245317
-10256.3,0.837962,0.574785,2,3,0,10256.8,-5.4761,0.0947426
-10254.3,0.776142,0.574785,3,7,0,10258.4,-5.54128,0.38086
-10255,0.853827,0.574785,1,1,0,10255.1,-5.54244,0.408302
-10254.3,1,0.574785,1,1,0,10254.9,-5.54727,0.386784
