# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = logistic1_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = logistic1_data_1.R
# init = 2 (Default)
# random
#   seed = 3074237369 (Default)
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# num_threads = 9
# stanc_version = stanc3 8188136
# stancflags = --warn-pedantic --O
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2
# Adaptation terminated
# Step size = 0.604823
# Diagonal elements of inverse mass matrix:
# 0.00110337, 0.00632859
-10255.5,0.884531,0.604823,3,7,0,10256.7,-5.48392,0.291863
-10253.8,0.981808,0.604823,2,7,0,10256.6,-5.56508,0.338447
-10254.8,0.863466,0.604823,2,3,0,10255.3,-5.5906,0.361748
-10254.5,1,0.604823,3,7,0,10254.9,-5.58394,0.354463
-10254.6,1,0.604823,2,3,0,10254.8,-5.57004,0.413556
-10254.2,0.892055,0.604823,2,3,0,10255.6,-5.5763,0.363136
-10254.6,0.848794,0.604823,2,5,0,10255.5,-5.52209,0.359757
-10253.9,0.997553,0.604823,1,3,0,10254.6,-5.54133,0.359284
-10253.9,0.810405,0.604823,1,3,0,10254.8,-5.54133,0.359284
-10254.1,0.86723,0.604823,2,3,0,10255,-5.5611,0.285106
-10253.7,0.990165,0.604823,2,7,0,10254.8,-5.50713,0.242969
-10253.8,0.952555,0.604823,2,3,0,10254.2,-5.51094,0.224851
-10254.2,0.992727,0.604823,3,7,0,10254.2,-5.49278,0.213532
-10253.9,0.945025,0.604823,2,7,0,10254.9,-5.54455,0.250963
-10253.9,0.986728,0.604823,2,7,0,10254.7,-5.56188,0.372192
-10254.2,0.962814,0.604823,1,1,0,10254.2,-5.56155,0.390193
-10253.6,0.999024,0.604823,2,7,0,10254.2,-5.53576,0.264361
-10253.6,0.895345,0.604823,2,3,0,10254.4,-5.54614,0.334362
-10253.6,0.946956,0.604823,2,3,0,10254,-5.55199,0.326575
-10254.1,0.912704,0.604823,2,3,0,10254.3,-5.57124,0.320944
-10254.3,0.999646,0.604823,2,3,0,10254.6,-5.55648,0.397562
-10253.8,1,0.604823,2,3,0,10254.4,-5.55449,0.290604
-10253.5,0.999306,0.604823,2,7,0,10253.8,-5.52579,0.294158
-10253.7,0.87684,0.604823,2,3,0,10254.4,-5.55328,0.298541
-10253.6,1,0.604823,2,3,0,10253.7,-5.54082,0.332641
-10253.5,0.999054,0.604823,2,7,0,10253.7,-5.52826,0.266435
-10253.5,0.991337,0.604823,2,7,0,10253.8,-5.54144,0.294881
-10255.3,0.872243,0.604823,2,7,0,10256.2,-5.60072,0.408663
-10255,1,0.604823,1,1,0,10255.3,-5.59544,0.406678
-10254.6,0.660053,0.604823,3,7,0,10257.8,-5.49911,0.303768
-10253.9,1,0.604823,2,3,0,10254.5,-5.52631,0.221531
-10254.3,0.932386,0.604823,2,3,0,10254.8,-5.48962,0.242083
-10253.9,0.991094,0.604823,2,3,0,10254.5,-5.54618,0.257043
-10253.6,0.945806,0.604823,1,3,0,10254.4,-5.51993,0.294294
-10253.7,0.963382,0.604823,2,7,0,10254.1,-5.50808,0.248404
-10253.6,0.968179,0.604823,2,5,0,10254.8,-5.52791,0.309842
-10253.8,0.950191,0.604823,3,7,0,10254.7,-5.50657,0.268671
-10254.9,0.904722,0.604823,1,3,0,10257.2,-5.47667,0.174075
-10253.9,0.97643,0.604823,2,7,0,10255.7,-5.5655,0.340447
-10253.6,0.994212,0.604823,2,3,0,10253.9,-5.55334,0.329159
-10253.5,0.93742,0.604823,2,3,0,10254,-5.5445,0.312287
-10254.5,0.775578,0.604823,2,3,0,10254.7,-5.55719,0.252492
-10254.5,0.847628,0.604823,1,1,0,10255.1,-5.55719,0.252492
-10254.8,0.954144,0.604823,2,3,0,10255.4,-5.55275,0.413342
-10254.3,1,0.604823,2,7,0,10255.1,-5.53166,0.209894
-10254,0.992681,0.604823,2,3,0,10254.4,-5.49856,0.23123
-10253.5,0.99033,0.604823,2,7,0,10254.1,-5.54187,0.289512
-10254.1,0.79336,0.604823,2,3,0,10255.5,-5.57066,0.372419
-10255.5,0.901595,0.604823,2,7,0,10256.4,-5.5852,0.454651
-10255.6,0.995868,0.604823,2,3,0,10255.7,-5.58717,0.460754
-10255.5,0.961319,0.604823,2,3,0,10256.9,-5.60414,0.413841
-10253.8,0.974183,0.604823,3,7,0,10255.8,-5.55293,0.362673
-10253.6,0.99154,0.604823,3,7,0,10253.9,-5.55135,0.341451
-10254,0.94496,0.604823,2,3,0,10254.2,-5.57117,0.344069
-10254.1,0.992992,0.604823,2,3,0,10254.3,-5.5712,0.37738
-10253.6,0.989974,0.604823,2,5,0,10254.5,-5.51264,0.244747
-10254.5,0.909546,0.604823,2,7,0,10255.1,-5.48395,0.224486
-10254.1,0.887603,0.604823,2,3,0,10255.5,-5.49566,0.252113
-10253.8,0.957692,0.604823,2,7,0,10254.7,-5.55661,0.300161
-10253.5,0.998945,0.604823,2,7,0,10253.8,-5.52775,0.293969
-10253.4,0.959287,0.604823,2,3,0,10253.7,-5.53591,0.284519
-10254.5,0.821969,0.604823,2,7,0,10255.1,-5.56807,0.281648
-10254.8,0.946545,0.604823,2,5,0,10255.8,-5.55321,0.228492
-10253.9,0.866197,0.604823,1,3,0,10256,-5.51022,0.295556
-10254.3,0.977002,0.604823,2,7,0,10256.1,-5.49131,0.202524
-10254.2,1,0.604823,2,3,0,10254.3,-5.49729,0.189854
-10253.8,1,0.604823,2,3,0,10254.2,-5.50395,0.232783
-10253.8,0.963521,0.604823,2,3,0,10254.1,-5.50715,0.26331
-10253.5,0.973694,0.604823,2,7,0,10254.1,-5.5302,0.25975
-10253.5,0.918582,0.604823,3,7,0,10254.6,-5.52813,0.271277
-10254.1,0.845884,0.604823,2,3,0,10254.3,-5.50795,0.299629
-10253.6,1,0.604823,1,3,0,10254.1,-5.51405,0.255911
-10254.4,0.953108,0.604823,2,3,0,10254.5,-5.49481,0.179685
-10253.6,0.973844,0.604823,2,7,0,10255.4,-5.53591,0.32812
-10254,0.773287,0.604823,2,3,0,10255.3,-5.56625,0.309996
-10254.3,0.992914,0.604823,2,3,0,10254.5,-5.56534,0.395542
-10254.4,0.994079,0.604823,1,1,0,10254.4,-5.56921,0.403742
-10254.2,0.949356,0.604823,3,7,0,10254.8,-5.56199,0.390272
