# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 2
# model = logistic1_model
# start_datetime = 2021-12-27 20:18:59 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 75
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /Users/rob/.julia/dev/Stan/Examples/RedCardsStudy/tmp1/logistic1_data_1.R
# init = 2 (Default)
# random
#   seed = 78996673 (Default)
# output
#   file = /Users/rob/.julia/dev/Stan/Examples/RedCardsStudy/tmp1/logistic1_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 59e2660
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2
# Adaptation terminated
# Step size = 0.59853
# Diagonal elements of inverse mass matrix:
# 0.00144032, 0.00802244
-10256.9,0.486897,0.59853,3,7,0,10258.7,-5.55151,0.471359
-10258.3,0.588218,0.59853,1,1,0,10259.1,-5.54144,0.484218
-10254.6,1,0.59853,1,1,0,10257,-5.56402,0.414571
-10253.7,0.954847,0.59853,3,7,0,10255.4,-5.55674,0.306979
-10253.7,1,0.59853,2,3,0,10253.8,-5.55836,0.335406
-10254.9,0.714854,0.59853,1,3,0,10255.1,-5.57182,0.273758
-10255.2,0.958559,0.59853,2,3,0,10255.3,-5.49872,0.326965
-10255.4,1,0.59853,2,3,0,10255.7,-5.59247,0.322781
-10253.5,0.71934,0.59853,2,5,0,10256.8,-5.53059,0.274708
-10254,0.68843,0.59853,3,7,0,10256.8,-5.50104,0.215423
-10255.6,0.802254,0.59853,2,7,0,10256.6,-5.60631,0.40827
-10254.1,0.989821,0.59853,2,7,0,10256.3,-5.49353,0.214119
-10253.7,0.9063,0.59853,1,3,0,10255.9,-5.52103,0.307713
-10256.7,0.910143,0.59853,2,7,0,10256.9,-5.62121,0.463649
-10254.1,1,0.59853,2,3,0,10256.7,-5.57015,0.377008
-10254,0.988152,0.59853,2,3,0,10254.2,-5.57117,0.352981
-10253.9,0.876155,0.59853,1,3,0,10255.6,-5.55018,0.265883
-10253.5,0.923504,0.59853,2,3,0,10254.4,-5.52515,0.270242
-10253.5,0.995039,0.59853,2,3,0,10253.5,-5.52745,0.265389
-10253.9,0.858058,0.59853,2,7,0,10254.5,-5.56489,0.324885
-10254.5,0.920558,0.59853,2,3,0,10254.5,-5.57519,0.306719
-10253.5,0.979356,0.59853,2,7,0,10254.7,-5.53779,0.315186
-10253.9,0.905572,0.59853,2,5,0,10254.3,-5.51202,0.298228
-10254.9,0.983691,0.59853,2,7,0,10255.3,-5.49048,0.152585
-10254.6,1,0.59853,1,1,0,10254.8,-5.48946,0.172804
-10254.3,0.708755,0.59853,2,3,0,10255.8,-5.52336,0.194268
-10254.2,0.993017,0.59853,2,7,0,10254.6,-5.52608,0.352901
-10254.9,0.910787,0.59853,2,7,0,10255.3,-5.53334,0.392501
-10254.2,0.993354,0.59853,1,3,0,10255.4,-5.57231,0.384514
-10256.1,0.895966,0.59853,2,3,0,10256.1,-5.60485,0.468271
-10256.5,0.973598,0.59853,1,1,0,10256.6,-5.61621,0.466709
-10255.1,0.986414,0.59853,2,3,0,10256.9,-5.5974,0.401776
-10254,0.670412,0.59853,2,7,0,10257.7,-5.54616,0.250263
-10254.2,0.774172,0.59853,2,3,0,10255.2,-5.5267,0.352301
-10258.4,0.823706,0.59853,2,7,0,10260.4,-5.46965,0.0298013
-10257.1,1,0.59853,1,1,0,10258.4,-5.47396,0.0666707
-10259.4,0.558382,0.59853,1,1,0,10259.5,-5.48341,0.0162431
-10261.2,0.879629,0.59853,2,3,0,10261.8,-5.48743,-0.0136483
-10258.1,1,0.59853,1,1,0,10260.5,-5.47625,0.0403355
-10254,0.999866,0.59853,2,3,0,10258.1,-5.49659,0.225866
-10255.8,0.614982,0.59853,2,7,0,10258.5,-5.6016,0.340225
-10255.1,0.988359,0.59853,2,3,0,10256.3,-5.51442,0.36339
-10253.5,0.987371,0.59853,1,3,0,10254.8,-5.54807,0.313985
-10253.7,0.909418,0.59853,2,3,0,10254,-5.52563,0.321465
-10255.8,0.589979,0.59853,1,3,0,10256,-5.49678,0.341861
-10253.6,1,0.59853,2,3,0,10255.3,-5.51248,0.259611
-10253.7,0.809524,0.59853,2,5,0,10254.8,-5.54408,0.351507
-10254.2,0.872017,0.59853,2,7,0,10254.6,-5.5431,0.233628
-10255.3,0.782424,0.59853,2,7,0,10257.1,-5.59852,0.427293
-10254.1,0.920196,0.59853,2,3,0,10255.9,-5.57212,0.340594
-10255.1,0.685978,0.59853,2,3,0,10255.6,-5.5475,0.419733
-10253.9,0.982501,0.59853,2,7,0,10255.7,-5.52947,0.226403
-10253.8,0.862919,0.59853,2,3,0,10254.9,-5.51173,0.22146
-10253.5,0.959529,0.59853,2,7,0,10254.2,-5.54442,0.299264
-10253.9,0.965189,0.59853,3,7,0,10253.9,-5.55026,0.364795
-10253.6,0.997259,0.59853,2,7,0,10254,-5.5187,0.237906
-10254,0.889206,0.59853,2,3,0,10254.1,-5.50231,0.270594
-10253.7,1,0.59853,1,1,0,10253.9,-5.50881,0.265025
-10253.5,1,0.59853,2,7,0,10253.8,-5.54233,0.286054
-10254,0.880369,0.59853,1,3,0,10254.1,-5.52313,0.331424
-10254.2,0.912145,0.59853,1,1,0,10254.4,-5.52448,0.3491
-10255.1,0.917718,0.59853,2,3,0,10255.1,-5.57261,0.265695
-10255.5,0.866477,0.59853,1,1,0,10256,-5.57408,0.253454
-10254.5,0.996046,0.59853,1,3,0,10255.8,-5.57731,0.316318
